,end_date,variable,value,smooth,noise,ci_top,ci_bot
138,2020-08-08,p_alp,48.0,47.169642857142854,0.8303571428571459,50.2356207219075,44.10366499237821
137,2020-08-10,p_alp,44.0,45.660714285714285,-1.6607142857142847,48.72669215047893,42.59473642094964
136,2020-08-16,p_alp,46.0,45.49107142857142,0.5089285714285765,48.55704929333607,42.425093563806776
135,2020-08-24,p_alp,45.0,46.48214285714286,-1.4821428571428612,49.54812072190751,43.416164992378214
134,2020-08-29,p_alp,50.0,47.892857142857146,2.107142857142854,50.95883500762179,44.8268792780925
133,2020-09-07,p_alp,47.0,47.95535714285714,-0.9553571428571388,51.021335007621786,44.88937927809249
132,2020-09-19,p_alp,49.0,46.75892857142857,2.2410714285714306,49.82490643619322,43.69295070666392
131,2020-09-21,p_alp,42.0,45.044642857142854,-3.044642857142854,48.1106207219075,41.97866499237821
130,2020-10-05,p_alp,46.0,45.55357142857142,0.4464285714285765,48.61954929333607,42.487593563806776
129,2020-10-10,p_alp,48.0,46.23214285714286,1.7678571428571388,49.29812072190751,43.166164992378214
128,2020-10-12,p_alp,44.0,45.348214285714285,-1.3482142857142847,48.41419215047893,42.28223642094964
127,2020-10-19,p_alp,45.0,45.25,-0.25,48.31597786476465,42.18402213523535
126,2020-11-02,p_alp,46.0,46.44642857142857,-0.4464285714285694,49.51240643619322,43.38045070666392
125,2020-11-07,p_alp,49.0,47.669642857142854,1.330357142857146,50.7356207219075,44.60366499237821
123,2020-11-16,p_alp,47.0,48.120535714285715,-1.1205357142857153,51.18651357905036,45.05455784952107
124,2020-11-22,p_alp,49.5,48.526785714285715,0.9732142857142847,51.59276357905036,45.46080784952107
122,2020-11-28,p_alp,49.0,47.495535714285715,1.5044642857142847,50.56151357905036,44.42955784952107
121,2020-11-30,p_alp,43.0,45.473214285714285,-2.4732142857142847,48.53919215047893,42.40723642094964
120,2020-12-14,p_alp,46.0,45.285714285714285,0.7142857142857153,48.35169215047893,42.21973642094964
119,2021-01-18,p_alp,45.0,46.44642857142857,-1.4464285714285694,49.51240643619322,43.38045070666392
118,2021-01-30,p_alp,50.0,47.94642857142858,2.0535714285714235,51.012406436193224,44.88045070666393
117,2021-02-01,p_alp,47.0,48.495535714285715,-1.4955357142857153,51.56151357905036,45.42955784952107
116,2021-02-14,p_alp,50.5,48.776785714285715,1.7232142857142847,51.84276357905036,45.71080784952107
115,2021-02-15,p_alp,47.0,48.60267857142857,-1.6026785714285694,51.66865643619322,45.53670070666392
114,2021-02-20,p_alp,50.0,48.88392857142857,1.1160714285714306,51.94990643619322,45.81795070666392
113,2021-03-01,p_alp,48.0,49.5,-1.5,52.56597786476465,46.43402213523535
112,2021-03-13,p_alp,52.0,50.42410714285714,1.5758928571428612,53.490085007621786,47.35812927809249
111,2021-03-14,p_alp,50.5,49.982142857142854,0.5178571428571459,53.0481207219075,46.91616499237821
110,2021-03-15,p_alp,47.0,49.22767857142857,-2.2276785714285694,52.29365643619322,46.16170070666392
109,2021-03-27,p_alp,52.0,49.392857142857146,2.607142857142854,52.45883500762179,46.3268792780925
108,2021-03-29,p_alp,47.0,48.58928571428571,-1.5892857142857082,51.655263579050356,45.52330784952106
107,2021-04-12,p_alp,48.0,48.55357142857143,-0.5535714285714306,51.61954929333608,45.48759356380678
106,2021-04-24,p_alp,51.0,48.82142857142857,2.1785714285714306,51.88740643619322,45.75545070666392
105,2021-04-26,p_alp,46.0,47.9375,-1.9375,51.00347786476465,44.87152213523535
104,2021-05-10,p_alp,48.0,48.34821428571429,-0.3482142857142918,51.41419215047894,45.282236420949644
103,2021-05-15,p_alp,51.0,49.339285714285715,1.6607142857142847,52.40526357905036,46.27330784952107
102,2021-05-24,p_alp,48.0,49.3125,-1.3125,52.37847786476465,46.24652213523535
101,2021-06-05,p_alp,50.0,49.723214285714285,0.2767857142857153,52.78919215047893,46.65723642094964
100,2021-06-06,p_alp,51.0,49.910714285714285,1.0892857142857153,52.97669215047893,46.84473642094964
99,2021-06-07,p_alp,48.0,49.36160714285714,-1.3616071428571388,52.427585007621786,46.29562927809249
97,2021-06-20,p_alp,50.5,49.08928571428571,1.4107142857142918,52.155263579050356,46.02330784952106
98,2021-06-21,p_alp,47.0,48.87946428571429,-1.8794642857142918,51.94544215047894,45.813486420949644
96,2021-06-26,p_alp,51.0,49.36607142857143,1.6339285714285694,52.43204929333608,46.30009356380678
95,2021-07-05,p_alp,48.0,50.05357142857143,-2.0535714285714306,53.11954929333608,46.98759356380678
94,2021-07-17,p_alp,53.0,51.388392857142854,1.611607142857146,54.4543707219075,48.32241499237821
93,2021-07-18,p_alp,52.5,51.169642857142854,1.330357142857146,54.2356207219075,48.10366499237821
92,2021-07-19,p_alp,47.0,50.32142857142857,-3.3214285714285694,53.38740643619322,47.25545070666392
91,2021-08-01,p_alp,53.5,51.79464285714286,1.7053571428571388,54.86062072190751,48.728664992378214
90,2021-08-07,p_alp,53.0,53.183035714285715,-0.1830357142857153,56.24901357905036,50.11705784952107
89,2021-08-15,p_alp,54.0,53.75892857142857,0.2410714285714306,56.82490643619322,50.69295070666392
88,2021-08-28,p_alp,54.0,54.03125,-0.03125,57.09722786476465,50.96527213523535
87,2021-08-29,p_alp,54.5,53.82589285714286,0.6741071428571388,56.89187072190751,50.759914992378214
86,2021-09-12,p_alp,52.5,53.20982142857143,-0.7098214285714306,56.27579929333608,50.14384356380678
85,2021-09-18,p_alp,53.0,53.174107142857146,-0.1741071428571459,56.24008500762179,50.1081292780925
84,2021-09-26,p_alp,54.0,53.44444444444445,0.55555555555555,56.5104223092091,50.3784665796798
83,2021-10-02,p_alp,53.0,53.333333333333336,-0.3333333333333357,56.39931119809798,50.26735546856869
