,date,lga_name19,value
5347,2021-11-10,NAMBUCCA,1
5348,2021-11-10,NEWCASTLE,2
5349,2021-11-10,NORTHERN BEACHES,1
5350,2021-11-10,PARRAMATTA,5
5351,2021-11-10,PENRITH,1
5352,2021-11-10,PORT MACQUARIE-HASTINGS,3
5353,2021-11-10,PORT STEPHENS,6
5354,2021-11-10,QUEANBEYAN-PALERANG REGIONAL,4
5355,2021-11-10,RANDWICK,1
5356,2021-11-10,RICHMOND VALLEY,2
5357,2021-11-10,RYDE,1
5358,2021-11-10,SHELLHARBOUR,3
5359,2021-11-10,SUTHERLAND SHIRE,5
5360,2021-11-10,SYDNEY,5
5361,2021-11-10,TAMWORTH REGIONAL,4
5362,2021-11-10,THE HILLS SHIRE,3
5363,2021-11-10,WAGGA WAGGA,3
5364,2021-11-10,WAVERLEY,4
5365,2021-11-10,WOLLONGONG,2
5366,2021-11-10,WOOLLAHRA,2
5367,2021-11-10,YASS VALLEY,2
5368,2021-11-11,ALBURY,4
5369,2021-11-11,BAYSIDE,7
5370,2021-11-11,BEGA VALLEY,1
5371,2021-11-11,BLACKTOWN,8
5372,2021-11-11,BLUE MOUNTAINS,3
5373,2021-11-11,BURWOOD,3
5374,2021-11-11,CAMDEN,2
5375,2021-11-11,CAMPBELLTOWN,3
5376,2021-11-11,CANADA BAY,3
5377,2021-11-11,CANTERBURY-BANKSTOWN,54
5378,2021-11-11,CENTRAL COAST,1
5379,2021-11-11,CENTRAL DARLING,1
5380,2021-11-11,CLARENCE VALLEY,2
5381,2021-11-11,COFFS HARBOUR,3
5382,2021-11-11,CORRECTIONAL SETTINGS,1
5383,2021-11-11,COWRA,2
5384,2021-11-11,CUMBERLAND,19
5385,2021-11-11,DUNGOG,1
5386,2021-11-11,FAIRFIELD,7
5387,2021-11-11,FEDERATION,1
5388,2021-11-11,GEORGES RIVER,2
5389,2021-11-11,HORNSBY,2
5390,2021-11-11,INNER WEST,1
5391,2021-11-11,INVERELL,6
5392,2021-11-11,KEMPSEY,3
5393,2021-11-11,LAKE MACQUARIE,2
5394,2021-11-11,LIVERPOOL,11
5395,2021-11-11,MAITLAND,1
5396,2021-11-11,MID-COAST,14
5397,2021-11-11,MOREE PLAINS,12
5398,2021-11-11,NEWCASTLE,5
5399,2021-11-11,NORTH SYDNEY,1
5400,2021-11-11,NORTHERN BEACHES,6
5401,2021-11-11,PARKES,1
5402,2021-11-11,PARRAMATTA,2
5403,2021-11-11,PENRITH,5
5404,2021-11-11,PORT MACQUARIE-HASTINGS,5
5405,2021-11-11,PORT STEPHENS,5
5406,2021-11-11,QUEANBEYAN-PALERANG REGIONAL,9
5407,2021-11-11,RANDWICK,4
5408,2021-11-11,SHELLHARBOUR,1
5409,2021-11-11,STRATHFIELD,2
5410,2021-11-11,SUTHERLAND SHIRE,4
5411,2021-11-11,SYDNEY,9
5412,2021-11-11,TAMWORTH REGIONAL,3
5413,2021-11-11,TWEED,1
5414,2021-11-11,WAGGA WAGGA,4
5415,2021-11-11,WAVERLEY,2
5416,2021-11-11,WOLLONDILLY,1
5417,2021-11-11,WOLLONGONG,4
5418,2021-11-11,WOOLLAHRA,1
5419,2021-11-11,YASS VALLEY,1
5420,2021-11-12,ALBURY,18
5421,2021-11-12,ARMIDALE REGIONAL,4
5422,2021-11-12,BAYSIDE,4
5423,2021-11-12,BEGA VALLEY,1
5424,2021-11-12,BLACKTOWN,14
5425,2021-11-12,BROKEN HILL,4
5426,2021-11-12,CAMDEN,1
5427,2021-11-12,CAMPBELLTOWN,1
5428,2021-11-12,CANTERBURY-BANKSTOWN,52
5429,2021-11-12,CENTRAL COAST,1
5430,2021-11-12,CENTRAL DARLING,3
5431,2021-11-12,CESSNOCK,1
5432,2021-11-12,CUMBERLAND,15
5433,2021-11-12,DUNGOG,1
5434,2021-11-12,FAIRFIELD,8
5435,2021-11-12,FEDERATION,2
5436,2021-11-12,GEORGES RIVER,2
5437,2021-11-12,GREATER HUME SHIRE,1
5438,2021-11-12,HORNSBY,1
5439,2021-11-12,INNER WEST,3
5440,2021-11-12,INVERELL,7
5441,2021-11-12,KEMPSEY,1
5442,2021-11-12,LAKE MACQUARIE,2
5443,2021-11-12,LANE COVE,1
5444,2021-11-12,LIVERPOOL,14
5445,2021-11-12,MID-COAST,6
5446,2021-11-12,MOREE PLAINS,4
5447,2021-11-12,MOSMAN,4
5448,2021-11-12,MURRAY RIVER,3
5449,2021-11-12,NEWCASTLE,2
5450,2021-11-12,NORTHERN BEACHES,3
5451,2021-11-12,PARRAMATTA,10
5452,2021-11-12,PENRITH,7
5453,2021-11-12,PORT MACQUARIE-HASTINGS,6
5454,2021-11-12,PORT STEPHENS,4
5455,2021-11-12,QUEANBEYAN-PALERANG REGIONAL,4
5456,2021-11-12,RANDWICK,2
5457,2021-11-12,RYDE,1
5458,2021-11-12,SHOALHAVEN,2
5459,2021-11-12,SUTHERLAND SHIRE,3
5460,2021-11-12,SYDNEY,6
5461,2021-11-12,TAMWORTH REGIONAL,4
5462,2021-11-12,THE HILLS SHIRE,4
5463,2021-11-12,WAGGA WAGGA,8
5464,2021-11-12,WAVERLEY,5
5465,2021-11-12,WOLLONGONG,4
5466,2021-11-12,WOOLLAHRA,2
5467,2021-11-13,ALBURY,9
5468,2021-11-13,ARMIDALE REGIONAL,3
5469,2021-11-13,BAYSIDE,2
5470,2021-11-13,BLACKTOWN,4
5471,2021-11-13,BLUE MOUNTAINS,1
5472,2021-11-13,CAMDEN,1
5473,2021-11-13,CANTERBURY-BANKSTOWN,30
5474,2021-11-13,CENTRAL COAST,1
5475,2021-11-13,CESSNOCK,4
5476,2021-11-13,CLARENCE VALLEY,2
5477,2021-11-13,CORRECTIONAL SETTINGS,1
5478,2021-11-13,CUMBERLAND,16
5479,2021-11-13,DUNGOG,1
5480,2021-11-13,FAIRFIELD,13
5481,2021-11-13,FEDERATION,8
5482,2021-11-13,INNER WEST,1
5483,2021-11-13,INVERELL,5
5484,2021-11-13,KEMPSEY,1
5485,2021-11-13,KU-RING-GAI,2
5486,2021-11-13,LAKE MACQUARIE,5
5487,2021-11-13,LISMORE,1
5488,2021-11-13,LIVERPOOL,13
5489,2021-11-13,MID-COAST,15
5490,2021-11-13,MOREE PLAINS,8
5491,2021-11-13,MOSMAN,1
5492,2021-11-13,MURRAY RIVER,2
5493,2021-11-13,NEWCASTLE,4
5494,2021-11-13,NORTH SYDNEY,1
5495,2021-11-13,NORTHERN BEACHES,2
5496,2021-11-13,PARRAMATTA,1
5497,2021-11-13,PENRITH,5
5498,2021-11-13,PORT MACQUARIE-HASTINGS,3
5499,2021-11-13,QUEANBEYAN-PALERANG REGIONAL,1
5500,2021-11-13,RANDWICK,3
5501,2021-11-13,RYDE,2
5502,2021-11-13,SHOALHAVEN,2
5503,2021-11-13,SUTHERLAND SHIRE,1
5504,2021-11-13,SYDNEY,2
5505,2021-11-13,TAMWORTH REGIONAL,6
5506,2021-11-13,THE HILLS SHIRE,2
5507,2021-11-13,WAGGA WAGGA,3
5508,2021-11-13,WAVERLEY,2
5509,2021-11-13,WOLLONGONG,1
5510,2021-11-14,ALBURY,2
5511,2021-11-14,BAYSIDE,4
5512,2021-11-14,BLACKTOWN,6
5513,2021-11-14,BURWOOD,1
5514,2021-11-14,CAMPBELLTOWN,1
5515,2021-11-14,CANTERBURY-BANKSTOWN,25
5516,2021-11-14,CENTRAL COAST,1
5517,2021-11-14,CENTRAL DARLING,1
5518,2021-11-14,CESSNOCK,3
5519,2021-11-14,CUMBERLAND,13
5520,2021-11-14,FAIRFIELD,11
5521,2021-11-14,FEDERATION,3
5522,2021-11-14,GEORGES RIVER,3
5523,2021-11-14,INNER WEST,1
5524,2021-11-14,INVERELL,6
5525,2021-11-14,KEMPSEY,3
5526,2021-11-14,KU-RING-GAI,1
5527,2021-11-14,LAKE MACQUARIE,6
5528,2021-11-14,LISMORE,1
5529,2021-11-14,LITHGOW,3
5530,2021-11-14,LIVERPOOL,9
5531,2021-11-14,MID-COAST,16
5532,2021-11-14,MURRAY RIVER,1
5533,2021-11-14,NEWCASTLE,12
5534,2021-11-14,NORTHERN BEACHES,2
5535,2021-11-14,PARRAMATTA,8
5536,2021-11-14,PENRITH,1
5537,2021-11-14,PORT MACQUARIE-HASTINGS,3
5538,2021-11-14,PORT STEPHENS,2
5539,2021-11-14,QUEANBEYAN-PALERANG REGIONAL,3
5540,2021-11-14,RANDWICK,3
5541,2021-11-14,RYDE,1
5542,2021-11-14,SUTHERLAND SHIRE,1
5543,2021-11-14,SYDNEY,3
5544,2021-11-14,TAMWORTH REGIONAL,4
5545,2021-11-14,THE HILLS SHIRE,2
5546,2021-11-14,WAGGA WAGGA,9
5547,2021-11-14,WAVERLEY,3
5548,2021-11-14,WOLLONGONG,2
5549,2021-11-14,WOOLLAHRA,2
5550,2021-11-15,ALBURY,9
5551,2021-11-15,BATHURST REGIONAL,1
5552,2021-11-15,BAYSIDE,1
5553,2021-11-15,BLACKTOWN,6
5554,2021-11-15,BROKEN HILL,1
5555,2021-11-15,CAMPBELLTOWN,3
5556,2021-11-15,CANADA BAY,1
5557,2021-11-15,CANTERBURY-BANKSTOWN,33
5558,2021-11-15,CENTRAL COAST,2
5559,2021-11-15,CESSNOCK,1
5560,2021-11-15,CORRECTIONAL SETTINGS,1
5561,2021-11-15,CUMBERLAND,17
5562,2021-11-15,FAIRFIELD,13
5563,2021-11-15,FEDERATION,2
5564,2021-11-15,GEORGES RIVER,4
5565,2021-11-15,HORNSBY,1
5566,2021-11-15,INNER WEST,2
5567,2021-11-15,INVERELL,3
5568,2021-11-15,KEMPSEY,4
5569,2021-11-15,LAKE MACQUARIE,4
5570,2021-11-15,LISMORE,1
5571,2021-11-15,LIVERPOOL,11
5572,2021-11-15,MAITLAND,4
5573,2021-11-15,MID-COAST,16
5574,2021-11-15,MOREE PLAINS,1
5575,2021-11-15,NEWCASTLE,5
5576,2021-11-15,NORTHERN BEACHES,1
5577,2021-11-15,ORANGE,4
5578,2021-11-15,PARRAMATTA,5
5579,2021-11-15,PENRITH,5
5580,2021-11-15,PORT MACQUARIE-HASTINGS,5
5581,2021-11-15,PORT STEPHENS,4
5582,2021-11-15,QUEANBEYAN-PALERANG REGIONAL,2
5583,2021-11-15,RYDE,2
5584,2021-11-15,STRATHFIELD,3
5585,2021-11-15,SUTHERLAND SHIRE,2
5586,2021-11-15,SYDNEY,2
5587,2021-11-15,TAMWORTH REGIONAL,6
5588,2021-11-15,TEMORA,1
5589,2021-11-15,THE HILLS SHIRE,2
5590,2021-11-15,WAGGA WAGGA,2
5591,2021-11-15,WAVERLEY,3
5592,2021-11-15,WILLOUGHBY,1
5593,2021-11-16,ALBURY,8
5594,2021-11-16,BALLINA,1
5595,2021-11-16,BATHURST REGIONAL,1
5596,2021-11-16,BAYSIDE,2
5597,2021-11-16,BLACKTOWN,10
5598,2021-11-16,CAMPBELLTOWN,3
5599,2021-11-16,CANTERBURY-BANKSTOWN,45
5600,2021-11-16,CENTRAL COAST,3
5601,2021-11-16,CESSNOCK,4
5602,2021-11-16,CUMBERLAND,21
5603,2021-11-16,FAIRFIELD,19
5604,2021-11-16,FEDERATION,7
5605,2021-11-16,GEORGES RIVER,2
5606,2021-11-16,HORNSBY,1
5607,2021-11-16,INNER WEST,6
5608,2021-11-16,INVERELL,1
5609,2021-11-16,KEMPSEY,1
5610,2021-11-16,LAKE MACQUARIE,5
5611,2021-11-16,LANE COVE,3
5612,2021-11-16,LIVERPOOL,9
5613,2021-11-16,MAITLAND,1
5614,2021-11-16,MID-COAST,20
5615,2021-11-16,MOREE PLAINS,1
5616,2021-11-16,NEWCASTLE,7
5617,2021-11-16,NORTHERN BEACHES,1
5618,2021-11-16,PARRAMATTA,3
5619,2021-11-16,PENRITH,6
5620,2021-11-16,PORT MACQUARIE-HASTINGS,2
5621,2021-11-16,PORT STEPHENS,3
5622,2021-11-16,QUEANBEYAN-PALERANG REGIONAL,6
5623,2021-11-16,RANDWICK,4
5624,2021-11-16,RYDE,2
5625,2021-11-16,SINGLETON,1
5626,2021-11-16,STRATHFIELD,1
5627,2021-11-16,SUTHERLAND SHIRE,3
5628,2021-11-16,SYDNEY,3
5629,2021-11-16,TAMWORTH REGIONAL,3
5630,2021-11-16,THE HILLS SHIRE,1
5631,2021-11-16,TWEED,1
5632,2021-11-16,WAGGA WAGGA,3
5633,2021-11-16,WAVERLEY,3
5634,2021-11-16,WILLOUGHBY,1
5635,2021-11-16,WOLLONDILLY,2
5636,2021-11-16,WOLLONGONG,1
5637,2021-11-16,WOOLLAHRA,3
5638,2021-11-16,YASS VALLEY,1
5639,2021-11-17,ALBURY,7
5640,2021-11-17,BATHURST REGIONAL,5
5641,2021-11-17,BAYSIDE,4
5642,2021-11-17,BLACKTOWN,16
5643,2021-11-17,BYRON,2
5644,2021-11-17,CAMDEN,1
5645,2021-11-17,CAMPBELLTOWN,11
5646,2021-11-17,CANADA BAY,1
5647,2021-11-17,CANTERBURY-BANKSTOWN,24
5648,2021-11-17,CENTRAL COAST,2
5649,2021-11-17,CENTRAL DARLING,1
5650,2021-11-17,CESSNOCK,3
5651,2021-11-17,CUMBERLAND,32
5652,2021-11-17,FAIRFIELD,8
5653,2021-11-17,GRIFFITH,1
5654,2021-11-17,HORNSBY,1
5655,2021-11-17,INNER WEST,9
5656,2021-11-17,INVERELL,4
5657,2021-11-17,KEMPSEY,2
5658,2021-11-17,KU-RING-GAI,1
5659,2021-11-17,KYOGLE,2
5660,2021-11-17,LAKE MACQUARIE,1
5661,2021-11-17,LANE COVE,2
5662,2021-11-17,LISMORE,1
5663,2021-11-17,LIVERPOOL,10
5664,2021-11-17,MID-COAST,23
5665,2021-11-17,MOREE PLAINS,12
5666,2021-11-17,MURRAY RIVER,1
5667,2021-11-17,NEWCASTLE,5
5668,2021-11-17,NORTHERN BEACHES,3
5669,2021-11-17,OBERON,1
5670,2021-11-17,ORANGE,1
5671,2021-11-17,PARRAMATTA,7
5672,2021-11-17,PENRITH,10
5673,2021-11-17,PORT STEPHENS,2
5674,2021-11-17,QUEANBEYAN-PALERANG REGIONAL,7
5675,2021-11-17,RANDWICK,9
5676,2021-11-17,RYDE,3
5677,2021-11-17,STRATHFIELD,1
5678,2021-11-17,SYDNEY,7
5679,2021-11-17,TAMWORTH REGIONAL,2
5680,2021-11-17,TENTERFIELD,3
5681,2021-11-17,THE HILLS SHIRE,1
5682,2021-11-17,TWEED,2
5683,2021-11-17,WAGGA WAGGA,1
5684,2021-11-17,WAVERLEY,5
5685,2021-11-17,WOLLONGONG,3
5686,2021-11-18,ALBURY,3
5687,2021-11-18,BATHURST REGIONAL,4
5688,2021-11-18,BAYSIDE,3
5689,2021-11-18,BLACKTOWN,8
5690,2021-11-18,CAMPBELLTOWN,1
5691,2021-11-18,CANADA BAY,2
5692,2021-11-18,CANTERBURY-BANKSTOWN,37
5693,2021-11-18,CENTRAL COAST,5
5694,2021-11-18,CENTRAL DARLING,2
5695,2021-11-18,CUMBERLAND,14
5696,2021-11-18,FAIRFIELD,6
5697,2021-11-18,FEDERATION,6
5698,2021-11-18,GEORGES RIVER,1
5699,2021-11-18,GRIFFITH,1
5700,2021-11-18,HUNTERS HILL,2
5701,2021-11-18,INNER WEST,1
5702,2021-11-18,INVERELL,8
5703,2021-11-18,KEMPSEY,1
5704,2021-11-18,LAKE MACQUARIE,1
5705,2021-11-18,LANE COVE,1
5706,2021-11-18,LIVERPOOL,12
5707,2021-11-18,MAITLAND,1
5708,2021-11-18,MID-COAST,12
5709,2021-11-18,MOREE PLAINS,8
5710,2021-11-18,NEWCASTLE,2
5711,2021-11-18,NORTH SYDNEY,1
5712,2021-11-18,NORTHERN BEACHES,4
5713,2021-11-18,ORANGE,7
5714,2021-11-18,PARRAMATTA,4
5715,2021-11-18,PENRITH,9
5716,2021-11-18,PORT MACQUARIE-HASTINGS,4
5717,2021-11-18,QUEANBEYAN-PALERANG REGIONAL,4
5718,2021-11-18,RANDWICK,9
5719,2021-11-18,RYDE,1
5720,2021-11-18,SYDNEY,4
5721,2021-11-18,TAMWORTH REGIONAL,3
5722,2021-11-18,THE HILLS SHIRE,1
5723,2021-11-18,WAGGA WAGGA,1
5724,2021-11-18,WOLLONDILLY,3
5725,2021-11-18,WOLLONGONG,1
5726,2021-11-18,WOOLLAHRA,4
5727,2021-11-19,ALBURY,3
5728,2021-11-19,ARMIDALE REGIONAL,1
5729,2021-11-19,BAYSIDE,8
5730,2021-11-19,BELLINGEN,1
5731,2021-11-19,BLACKTOWN,6
5732,2021-11-19,BLUE MOUNTAINS,1
5733,2021-11-19,BROKEN HILL,1
5734,2021-11-19,BYRON,1
5735,2021-11-19,CAMDEN,3
5736,2021-11-19,CAMPBELLTOWN,2
5737,2021-11-19,CANADA BAY,3
5738,2021-11-19,CANTERBURY-BANKSTOWN,26
5739,2021-11-19,CESSNOCK,1
5740,2021-11-19,CUMBERLAND,19
5741,2021-11-19,FAIRFIELD,4
5742,2021-11-19,FEDERATION,2
5743,2021-11-19,GEORGES RIVER,4
5744,2021-11-19,HORNSBY,1
5745,2021-11-19,INNER WEST,3
5746,2021-11-19,INVERELL,4
5747,2021-11-19,KIAMA,1
5748,2021-11-19,KU-RING-GAI,7
5749,2021-11-19,LAKE MACQUARIE,1
5750,2021-11-19,LIVERPOOL,6
5751,2021-11-19,MAITLAND,1
5752,2021-11-19,MID-COAST,4
5753,2021-11-19,MOREE PLAINS,6
5754,2021-11-19,NEWCASTLE,7
5755,2021-11-19,NORTH SYDNEY,2
5756,2021-11-19,NORTHERN BEACHES,3
5757,2021-11-19,ORANGE,1
5758,2021-11-19,PARRAMATTA,1
5759,2021-11-19,PENRITH,3
5760,2021-11-19,PORT STEPHENS,2
5761,2021-11-19,QUEANBEYAN-PALERANG REGIONAL,1
5762,2021-11-19,RANDWICK,7
5763,2021-11-19,RYDE,5
5764,2021-11-19,SUTHERLAND SHIRE,2
5765,2021-11-19,SYDNEY,8
5766,2021-11-19,TAMWORTH REGIONAL,6
5767,2021-11-19,THE HILLS SHIRE,2
5768,2021-11-19,WARRUMBUNGLE SHIRE,9
5769,2021-11-19,WAVERLEY,2
5770,2021-11-19,WOLLONGONG,5
5771,2021-11-19,WOOLLAHRA,1
5772,2021-11-20,ALBURY,5
5773,2021-11-20,ARMIDALE REGIONAL,1
5774,2021-11-20,BAYSIDE,5
5775,2021-11-20,BLACKTOWN,3
5776,2021-11-20,BLUE MOUNTAINS,5
5777,2021-11-20,CAMPBELLTOWN,2
5778,2021-11-20,CANADA BAY,4
5779,2021-11-20,CANTERBURY-BANKSTOWN,22
5780,2021-11-20,CENTRAL COAST,1
5781,2021-11-20,CESSNOCK,1
5782,2021-11-20,CUMBERLAND,16
5783,2021-11-20,FAIRFIELD,13
5784,2021-11-20,FEDERATION,1
5785,2021-11-20,GEORGES RIVER,1
5786,2021-11-20,GREATER HUME SHIRE,1
5787,2021-11-20,INNER WEST,2
5788,2021-11-20,KEMPSEY,1
5789,2021-11-20,KU-RING-GAI,2
5790,2021-11-20,LACHLAN,2
5791,2021-11-20,LAKE MACQUARIE,1
5792,2021-11-20,LIVERPOOL,4
5793,2021-11-20,MID-COAST,7
5794,2021-11-20,MOREE PLAINS,5
5795,2021-11-20,MURRAY RIVER,1
5796,2021-11-20,NAMBUCCA,1
5797,2021-11-20,NARROMINE,1
5798,2021-11-20,NEWCASTLE,10
5799,2021-11-20,NORTHERN BEACHES,4
5800,2021-11-20,ORANGE,5
5801,2021-11-20,PARRAMATTA,7
5802,2021-11-20,PENRITH,8
5803,2021-11-20,PORT MACQUARIE-HASTINGS,2
5804,2021-11-20,RANDWICK,3
5805,2021-11-20,RYDE,1
5806,2021-11-20,SINGLETON,1
5807,2021-11-20,STRATHFIELD,1
5808,2021-11-20,SUTHERLAND SHIRE,4
5809,2021-11-20,SYDNEY,3
5810,2021-11-20,TAMWORTH REGIONAL,1
5811,2021-11-20,THE HILLS SHIRE,1
5812,2021-11-20,TWEED,1
5813,2021-11-20,WAGGA WAGGA,2
5814,2021-11-20,WARRUMBUNGLE SHIRE,4
5815,2021-11-20,WAVERLEY,3
5816,2021-11-20,WINGECARRIBEE,1
5817,2021-11-20,WOLLONGONG,2
5818,2021-11-21,ALBURY,1
5819,2021-11-21,BAYSIDE,2
5820,2021-11-21,BLACKTOWN,7
5821,2021-11-21,BLUE MOUNTAINS,2
5822,2021-11-21,CAMDEN,1
5823,2021-11-21,CAMPBELLTOWN,5
5824,2021-11-21,CANADA BAY,3
5825,2021-11-21,CANTERBURY-BANKSTOWN,24
5826,2021-11-21,CENTRAL DARLING,1
5827,2021-11-21,CUMBERLAND,22
5828,2021-11-21,FAIRFIELD,6
5829,2021-11-21,FEDERATION,2
5830,2021-11-21,GEORGES RIVER,3
5831,2021-11-21,GRIFFITH,1
5832,2021-11-21,HORNSBY,1
5833,2021-11-21,HOTEL QUARANTINE,1
5834,2021-11-21,INNER WEST,6
5835,2021-11-21,LAKE MACQUARIE,2
5836,2021-11-21,LIVERPOOL,6
5837,2021-11-21,MID-COAST,8
5838,2021-11-21,MOREE PLAINS,11
5839,2021-11-21,MOSMAN,1
5840,2021-11-21,NARRABRI,1
5841,2021-11-21,NEWCASTLE,4
5842,2021-11-21,NORTH SYDNEY,1
5843,2021-11-21,NORTHERN BEACHES,4
5844,2021-11-21,ORANGE,3
5845,2021-11-21,PARRAMATTA,2
5846,2021-11-21,PENRITH,4
5847,2021-11-21,PORT MACQUARIE-HASTINGS,1
5848,2021-11-21,PORT STEPHENS,1
5849,2021-11-21,RANDWICK,6
5850,2021-11-21,SNOWY MONARO REGIONAL,1
5851,2021-11-21,SNOWY VALLEYS,1
5852,2021-11-21,SUTHERLAND SHIRE,5
5853,2021-11-21,THE HILLS SHIRE,1
5854,2021-11-21,TWEED,1
5855,2021-11-21,WAGGA WAGGA,2
5856,2021-11-21,WARRUMBUNGLE SHIRE,6
5857,2021-11-21,WAVERLEY,3
5858,2021-11-21,WENTWORTH,1
5859,2021-11-21,WOLLONDILLY,1
5860,2021-11-21,WOLLONGONG,5
5861,2021-11-21,WOOLLAHRA,2
5862,2021-11-22,BAYSIDE,3
5863,2021-11-22,BLACKTOWN,7
5864,2021-11-22,BLUE MOUNTAINS,1
5865,2021-11-22,BYRON,1
5866,2021-11-22,CAMDEN,1
5867,2021-11-22,CAMPBELLTOWN,5
5868,2021-11-22,CANADA BAY,5
5869,2021-11-22,CANTERBURY-BANKSTOWN,17
5870,2021-11-22,CENTRAL COAST,1
5871,2021-11-22,CUMBERLAND,11
5872,2021-11-22,FAIRFIELD,8
5873,2021-11-22,GEORGES RIVER,1
5874,2021-11-22,HORNSBY,2
5875,2021-11-22,HUNTERS HILL,1
5876,2021-11-22,INNER WEST,1
5877,2021-11-22,KEMPSEY,2
5878,2021-11-22,LAKE MACQUARIE,4
5879,2021-11-22,LANE COVE,1
5880,2021-11-22,LIVERPOOL,18
5881,2021-11-22,MAITLAND,2
5882,2021-11-22,MID-COAST,4
5883,2021-11-22,MOREE PLAINS,1
5884,2021-11-22,MOSMAN,1
5885,2021-11-22,NEWCASTLE,4
5886,2021-11-22,NORTHERN BEACHES,3
5887,2021-11-22,ORANGE,4
5888,2021-11-22,PARRAMATTA,3
5889,2021-11-22,PENRITH,1
5890,2021-11-22,PORT MACQUARIE-HASTINGS,5
5891,2021-11-22,QUEANBEYAN-PALERANG REGIONAL,1
5892,2021-11-22,RANDWICK,4
5893,2021-11-22,RYDE,3
5894,2021-11-22,STRATHFIELD,1
5895,2021-11-22,SUTHERLAND SHIRE,4
5896,2021-11-22,SYDNEY,7
5897,2021-11-22,TAMWORTH REGIONAL,1
5898,2021-11-22,THE HILLS SHIRE,4
5899,2021-11-22,WAGGA WAGGA,2
5900,2021-11-22,WARRUMBUNGLE SHIRE,6
5901,2021-11-22,WAVERLEY,7
5902,2021-11-22,WOLLONGONG,7
5903,2021-11-22,WOOLLAHRA,2
5904,2021-11-23,ARMIDALE REGIONAL,1
5905,2021-11-23,BALLINA,1
5906,2021-11-23,BATHURST REGIONAL,1
5907,2021-11-23,BAYSIDE,10
5908,2021-11-23,BLACKTOWN,10
5909,2021-11-23,BLUE MOUNTAINS,1
5910,2021-11-23,CAMDEN,1
5911,2021-11-23,CAMPBELLTOWN,4
5912,2021-11-23,CANADA BAY,1
5913,2021-11-23,CANTERBURY-BANKSTOWN,24
5914,2021-11-23,CENTRAL COAST,1
5915,2021-11-23,CENTRAL DARLING,1
5916,2021-11-23,CUMBERLAND,23
5917,2021-11-23,DUBBO REGIONAL,2
5918,2021-11-23,FAIRFIELD,10
5919,2021-11-23,GEORGES RIVER,2
5920,2021-11-23,GRIFFITH,5
5921,2021-11-23,HORNSBY,2
5922,2021-11-23,HOTEL QUARANTINE,1
5923,2021-11-23,HUNTERS HILL,2
5924,2021-11-23,KU-RING-GAI,2
5925,2021-11-23,LAKE MACQUARIE,8
5926,2021-11-23,LANE COVE,2
5927,2021-11-23,LIVERPOOL,13
5928,2021-11-23,MID-COAST,6
5929,2021-11-23,MOREE PLAINS,5
5930,2021-11-23,MOSMAN,1
5931,2021-11-23,NEWCASTLE,3
5932,2021-11-23,NORTH SYDNEY,2
5933,2021-11-23,NORTHERN BEACHES,7
5934,2021-11-23,ORANGE,4
5935,2021-11-23,PARRAMATTA,22
5936,2021-11-23,PENRITH,9
5937,2021-11-23,PORT MACQUARIE-HASTINGS,1
5938,2021-11-23,PORT STEPHENS,1
5939,2021-11-23,QUEANBEYAN-PALERANG REGIONAL,3
5940,2021-11-23,RANDWICK,19
5941,2021-11-23,RYDE,3
5942,2021-11-23,SNOWY MONARO REGIONAL,3
5943,2021-11-23,SNOWY VALLEYS,1
5944,2021-11-23,STRATHFIELD,2
5945,2021-11-23,SUTHERLAND SHIRE,12
5946,2021-11-23,SYDNEY,7
5947,2021-11-23,TAMWORTH REGIONAL,1
5948,2021-11-23,THE HILLS SHIRE,1
5949,2021-11-23,WARRUMBUNGLE SHIRE,8
5950,2021-11-23,WAVERLEY,3
5951,2021-11-23,WENTWORTH,1
5952,2021-11-23,WILLOUGHBY,1
5953,2021-11-23,WOLLONGONG,3
5954,2021-11-23,WOOLLAHRA,3
5955,2021-11-24,ALBURY,2
5956,2021-11-24,BALLINA,1
5957,2021-11-24,BAYSIDE,6
5958,2021-11-24,BLACKTOWN,9
5959,2021-11-24,BLUE MOUNTAINS,4
5960,2021-11-24,BROKEN HILL,1
5961,2021-11-24,BYRON,1
5962,2021-11-24,CAMDEN,1
5963,2021-11-24,CAMPBELLTOWN,7
5964,2021-11-24,CANTERBURY-BANKSTOWN,15
5965,2021-11-24,CENTRAL COAST,1
5966,2021-11-24,CESSNOCK,1
5967,2021-11-24,CUMBERLAND,18
5968,2021-11-24,DUBBO REGIONAL,1
5969,2021-11-24,EUROBODALLA,1
5970,2021-11-24,FAIRFIELD,15
5971,2021-11-24,GEORGES RIVER,5
5972,2021-11-24,GRIFFITH,1
5973,2021-11-24,GWYDIR,1
5974,2021-11-24,HAWKESBURY,1
5975,2021-11-24,HORNSBY,1
5976,2021-11-24,HOTEL QUARANTINE,1
5977,2021-11-24,HUNTERS HILL,1
5978,2021-11-24,INNER WEST,9
5979,2021-11-24,INVERELL,3
5980,2021-11-24,KEMPSEY,2
5981,2021-11-24,KU-RING-GAI,1
5982,2021-11-24,LAKE MACQUARIE,11
5983,2021-11-24,LANE COVE,1
5984,2021-11-24,LIVERPOOL,21
5985,2021-11-24,MID-COAST,4
5986,2021-11-24,MOREE PLAINS,7
5987,2021-11-24,MOSMAN,2
5988,2021-11-24,MURRAY RIVER,1
5989,2021-11-24,NAMBUCCA,1
5990,2021-11-24,NEWCASTLE,5
